tessellator,primitive,amount,init_time,tess_time
Lyon,quadratic_bezier_curve,8000,17171747,5019556
Lyon,quadratic_bezier_curve,8000,21433117,5102957
Lyon,quadratic_bezier_curve,8000,19541745,5509620
Lyon,quadratic_bezier_curve,8000,16452866,6520186
Lyon,quadratic_bezier_curve,8000,18975039,5528962
Lyon,quadratic_bezier_curve,8000,19260028,4714106
Lyon,quadratic_bezier_curve,8000,16165426,8138597
Lyon,quadratic_bezier_curve,8000,18042598,5819592
Lyon,quadratic_bezier_curve,8000,18326172,5051925
Lyon,quadratic_bezier_curve,8000,17379837,5156988
Lyon,quadratic_bezier_curve,8000,15898128,6499655
Lyon,quadratic_bezier_curve,8000,19799034,4973959
Lyon,quadratic_bezier_curve,8000,18449654,4630239
Lyon,quadratic_bezier_curve,8000,16873350,6617753
Lyon,quadratic_bezier_curve,8000,17541893,4875045
Lyon,quadratic_bezier_curve,8000,18322593,4740964
Lyon,quadratic_bezier_curve,8000,17162323,6898435
Lyon,quadratic_bezier_curve,8000,17043475,6215543
Lyon,quadratic_bezier_curve,8000,18357806,4749024
Lyon,quadratic_bezier_curve,8000,18176821,6931635
Lyon,quadratic_bezier_curve,8000,16640189,7032145
Lyon,quadratic_bezier_curve,8000,18539653,5078901
Lyon,quadratic_bezier_curve,8000,19388459,5334883
Lyon,quadratic_bezier_curve,8000,16859161,6462052
Lyon,quadratic_bezier_curve,8000,15874271,4751495
Lyon,quadratic_bezier_curve,8000,21247234,6269774
Lyon,quadratic_bezier_curve,8000,17439017,4777218
Lyon,quadratic_bezier_curve,8000,17502555,6314513
Lyon,quadratic_bezier_curve,8000,20154705,5825145
Lyon,quadratic_bezier_curve,8000,18986094,6246023
Lyon,quadratic_bezier_curve,8000,17631292,5875879
Lyon,quadratic_bezier_curve,8000,18588090,6729224
Lyon,quadratic_bezier_curve,8000,18390772,6258990
Lyon,quadratic_bezier_curve,8000,19070051,5083605
Lyon,quadratic_bezier_curve,8000,18686169,6027603
Lyon,quadratic_bezier_curve,8000,15755850,6062080
Lyon,quadratic_bezier_curve,8000,17768668,4602005
Lyon,quadratic_bezier_curve,8000,18761390,5104859
Lyon,quadratic_bezier_curve,8000,15526767,6141068
Lyon,quadratic_bezier_curve,8000,18159459,6718230
Lyon,quadratic_bezier_curve,8000,21611557,4766991
Lyon,quadratic_bezier_curve,8000,17173527,6325440
Lyon,quadratic_bezier_curve,8000,24748577,7893840
Lyon,quadratic_bezier_curve,8000,25768565,7778175
Lyon,quadratic_bezier_curve,8000,24870463,7908865
Lyon,quadratic_bezier_curve,8000,24284381,7802121
Lyon,quadratic_bezier_curve,8000,23050848,6601663
Lyon,quadratic_bezier_curve,8000,19495553,5168200
Lyon,quadratic_bezier_curve,8000,18461876,4628037
Lyon,quadratic_bezier_curve,8000,18216196,6939560
Lyon,quadratic_bezier_curve,8000,24007606,7903877
Lyon,quadratic_bezier_curve,8000,24451076,7752381
Lyon,quadratic_bezier_curve,8000,17967028,4694974
Lyon,quadratic_bezier_curve,8000,18516503,5880758
Lyon,quadratic_bezier_curve,8000,15180608,4563409
Lyon,quadratic_bezier_curve,8000,17411660,5255116
Lyon,quadratic_bezier_curve,8000,14655855,5226546
Lyon,quadratic_bezier_curve,8000,17309500,5112724
Lyon,quadratic_bezier_curve,8000,17379194,5317947
Lyon,cubic_bezier_curve,8000,16740560,7267486
Lyon,cubic_bezier_curve,8000,18873587,7754374
Lyon,cubic_bezier_curve,8000,19868322,7481642
Lyon,cubic_bezier_curve,8000,16970201,8852212
Lyon,cubic_bezier_curve,8000,17631289,10288722
Lyon,cubic_bezier_curve,8000,18074054,8043921
Lyon,cubic_bezier_curve,8000,18472236,8137470
Lyon,cubic_bezier_curve,8000,18986421,8784874
Lyon,cubic_bezier_curve,8000,18991318,7992651
Lyon,cubic_bezier_curve,8000,15725459,9748269
Lyon,cubic_bezier_curve,8000,16870365,7520487
Lyon,cubic_bezier_curve,8000,20777492,9479298
Lyon,cubic_bezier_curve,8000,19114339,9409352
Lyon,cubic_bezier_curve,8000,19350559,8421150
Lyon,cubic_bezier_curve,8000,18949022,7853036
Lyon,cubic_bezier_curve,8000,18455389,7783857
Lyon,cubic_bezier_curve,8000,16973812,8345379
Lyon,cubic_bezier_curve,8000,17068030,9942836
Lyon,cubic_bezier_curve,8000,16678159,7877798
Lyon,cubic_bezier_curve,8000,18378432,8226164
Lyon,cubic_bezier_curve,8000,18764578,7588251
Lyon,cubic_bezier_curve,8000,18081806,8835503
Lyon,cubic_bezier_curve,8000,16628408,10746009
Lyon,cubic_bezier_curve,8000,19703604,7553723
Lyon,cubic_bezier_curve,8000,19032923,8753901
Lyon,cubic_bezier_curve,8000,18688088,9230206
Lyon,cubic_bezier_curve,8000,18276265,9827596
Lyon,cubic_bezier_curve,8000,15937210,10416733
Lyon,cubic_bezier_curve,8000,16157426,8860545
Lyon,cubic_bezier_curve,8000,20816474,7380891
Lyon,cubic_bezier_curve,8000,20176137,7827094
Lyon,cubic_bezier_curve,8000,18239269,7817792
Lyon,cubic_bezier_curve,8000,17623323,9399773
Lyon,cubic_bezier_curve,8000,15789325,8045677
Lyon,cubic_bezier_curve,8000,18143353,7975045
Lyon,cubic_bezier_curve,8000,18557944,7875737
Lyon,cubic_bezier_curve,8000,17358645,8507922
Lyon,cubic_bezier_curve,8000,17388331,10484841
Lyon,cubic_bezier_curve,8000,16679453,7479652
Lyon,cubic_bezier_curve,8000,20581769,7773322
Lyon,cubic_bezier_curve,8000,18295446,7394129
Lyon,cubic_bezier_curve,8000,17689788,8847149
Lyon,cubic_bezier_curve,8000,15768566,8379164
Lyon,cubic_bezier_curve,8000,17293748,8263867
Lyon,cubic_bezier_curve,8000,19603803,8447438
Lyon,cubic_bezier_curve,8000,17737910,8012922
Lyon,cubic_bezier_curve,8000,18935096,9596284
Lyon,cubic_bezier_curve,8000,16654110,9292144
Lyon,cubic_bezier_curve,8000,18016664,8698091
Lyon,cubic_bezier_curve,8000,18517457,8056405
Lyon,cubic_bezier_curve,8000,19680167,7749101
Lyon,cubic_bezier_curve,8000,17722145,9290107
Lyon,cubic_bezier_curve,8000,16019168,9489638
Lyon,cubic_bezier_curve,8000,19331484,8577280
Lyon,cubic_bezier_curve,8000,18875603,8356377
Lyon,cubic_bezier_curve,8000,18972323,7822185
Lyon,cubic_bezier_curve,8000,18520197,8725251
Lyon,cubic_bezier_curve,8000,16279200,10492038
Lyon,cubic_bezier_curve,8000,16924923,8552284
Lyon,cubic_bezier_curve,8000,19687761,7822745
Lyon,cubic_bezier_curve,8000,19395388,7853286
Lyon,cubic_bezier_curve,8000,17379765,8730856
Lyon,cubic_bezier_curve,8000,15852348,10261989
Lyon,cubic_bezier_curve,8000,18171888,8025842
Lyon,cubic_bezier_curve,8000,20787353,7673207
Lyon,cubic_bezier_curve,8000,18139673,7638389
Lyon,cubic_bezier_curve,8000,17673383,8989096
Lyon,cubic_bezier_curve,8000,15536736,9317909
Lyon,cubic_bezier_curve,8000,19727113,7934076
Lyon,cubic_bezier_curve,8000,19776678,7647436
Lyon,cubic_bezier_curve,8000,18876747,8504329
Lyon,cubic_bezier_curve,8000,17158573,8636657
Lyon,cubic_bezier_curve,8000,18500198,10285310
Lyon,cubic_bezier_curve,8000,16393001,10256221
Lyon,cubic_bezier_curve,8000,17830455,7574704
Lyon,cubic_bezier_curve,8000,19153509,7562516
Lyon,cubic_bezier_curve,8000,16861463,8534163
Lyon,cubic_bezier_curve,8000,15424947,9569129
Lyon,cubic_bezier_curve,8000,19094858,7799460
Lyon,cubic_bezier_curve,8000,18645324,7803869
Lyon,cubic_bezier_curve,8000,17686526,7846932
Lyon,cubic_bezier_curve,8000,17350208,10155742
Lyon,cubic_bezier_curve,8000,16707226,8934096
Lyon,cubic_bezier_curve,8000,20809771,8803774
Lyon,cubic_bezier_curve,8000,19704502,8209711
Lyon,cubic_bezier_curve,8000,18322607,7622798
Lyon,cubic_bezier_curve,8000,16887592,9184760
Lyon,cubic_bezier_curve,8000,16237149,9294845
Lyon,cubic_bezier_curve,8000,17022298,9658898
Lyon,cubic_bezier_curve,8000,18735188,7971554
Lyon,cubic_bezier_curve,8000,18725462,7409242
Lyon,cubic_bezier_curve,8000,17051268,9127979
Lyon,cubic_bezier_curve,8000,17060129,10202841
Lyon,cubic_bezier_curve,8000,18463989,7470206
Lyon,cubic_bezier_curve,8000,18653662,7763927
Lyon,cubic_bezier_curve,8000,17167104,7903853
Lyon,cubic_bezier_curve,8000,17019866,10453062
Lyon,cubic_bezier_curve,8000,15878363,8433776
Lyon,cubic_bezier_curve,8000,18309369,8946845
Lyon,cubic_bezier_curve,8000,20549419,7772217
Lyon,triangle,9000,18776660,4009880
Lyon,triangle,9000,18907188,4298769
Lyon,triangle,9000,19341862,4235408
Lyon,triangle,9000,18997631,5380577
Lyon,triangle,9000,17354832,4010759
Lyon,triangle,9000,20079270,4556825
Lyon,triangle,9000,19294659,4202226
Lyon,triangle,9000,17170961,4955309
Lyon,triangle,9000,20752206,4136724
Lyon,triangle,9000,19683505,4132618
Lyon,triangle,9000,17821830,5678177
Lyon,triangle,9000,18726686,3913749
Lyon,triangle,9000,20063901,6012455
Lyon,triangle,9000,18165697,5348787
Lyon,triangle,9000,19444650,4335992
Lyon,triangle,9000,19996606,4347799
Lyon,triangle,9000,19408121,4214169
Lyon,triangle,9000,18127658,5378655
Lyon,triangle,9000,18057730,5375046
Lyon,triangle,9000,19983281,4258000
Lyon,triangle,9000,19288015,5010322
Lyon,triangle,9000,16688617,5554233
Lyon,triangle,9000,18714804,4413337
Lyon,triangle,9000,20247750,4104764
Lyon,triangle,9000,16463796,5620198
Lyon,triangle,9000,18579937,4055815
Lyon,triangle,9000,19364916,4326761
Lyon,triangle,9000,18142314,5829446
Lyon,triangle,9000,19234205,3982305
Lyon,triangle,9000,20120566,4604119
Lyon,triangle,9000,18428106,4068296
Lyon,triangle,9000,15871763,4015656
Lyon,triangle,9000,19580311,4363927
Lyon,triangle,9000,18925477,4029242
Lyon,triangle,9000,17323379,6012926
Lyon,triangle,9000,18204916,4140946
Lyon,triangle,9000,18886677,4014330
Lyon,triangle,9000,16653403,5922480
Lyon,triangle,9000,18359450,4131832
Lyon,triangle,9000,19662549,4317116
Lyon,triangle,9000,18586890,5579607
Lyon,triangle,9000,17359730,4072971
Lyon,triangle,9000,20504320,6440569
Lyon,triangle,9000,21095387,4244827
Lyon,triangle,9000,20398066,4428979
Lyon,triangle,9000,19254990,5436507
Lyon,triangle,9000,17286137,6169608
Lyon,triangle,9000,17413010,4213166
Lyon,triangle,9000,18067538,4133620
Lyon,triangle,9000,16621613,5828110
Lyon,triangle,9000,17263726,4286520
Lyon,triangle,9000,18112527,4134719
Lyon,triangle,9000,17222148,5904491
Lyon,triangle,9000,16915072,4095894
Lyon,triangle,9000,18608972,4152946
Lyon,triangle,9000,16776903,6098140
Lyon,triangle,9000,18394539,4027267
Lyon,triangle,9000,19921569,4625271
Lyon,triangle,9000,19506397,4663291
Lyon,triangle,9000,18840029,6309839
Lyon,triangle,9000,19885648,4215781
Lyon,triangle,9000,21361429,4551890
Lyon,triangle,9000,19770322,4817761
Lyon,triangle,9000,19721332,6695309
Lyon,triangle,9000,19626635,4208278
Lyon,triangle,9000,20702094,4356809
Lyon,triangle,9000,20078192,5031940
Lyon,triangle,9000,18181237,4068859
Lyon,triangle,9000,20471526,4641038
Lyon,triangle,9000,21881730,4215940
Lyon,triangle,9000,17702441,5636680
Lyon,triangle,9000,17824265,4090425
Lyon,triangle,9000,21528651,4368607
Lyon,triangle,9000,17424714,4987088
Lyon,triangle,9000,16301805,4074953
Lyon,triangle,9000,19671353,4391832
Lyon,triangle,9000,19236647,4199901
Lyon,triangle,9000,17654546,4467914
Lyon,triangle,9000,19711730,4212845
Lyon,triangle,9000,21965133,4286762
Lyon,triangle,9000,18615290,5180399
Lyon,triangle,9000,19234410,4083067
Lyon,triangle,9000,21005797,4683301
Lyon,triangle,9000,19960452,4107114
Lyon,triangle,9000,20019507,5897846
Lyon,triangle,9000,18816392,4025812
Lyon,triangle,9000,20948594,6373656
Lyon,triangle,9000,20403950,4009677
Lyon,triangle,9000,21199227,4594746
Lyon,triangle,9000,19508776,4114379
Lyon,triangle,9000,19530763,5701916
Lyon,triangle,9000,19720146,5510384
Lyon,triangle,9000,22209469,4599954
Lyon,triangle,9000,19377141,4132137
Lyon,triangle,9000,16682601,5382142
Lyon,triangle,9000,21026618,4066406
Lyon,triangle,9000,19184868,5934044
Lyon,triangle,9000,22041832,5407112
Lyon,triangle,9000,20462601,4462857
Lyon,triangle,9000,19554012,4107931
Lyon,quadratic_bezier_curve,9000,18514577,5436510
Lyon,quadratic_bezier_curve,9000,19461561,5640968
Lyon,quadratic_bezier_curve,9000,19352016,5757239
Lyon,quadratic_bezier_curve,9000,18688354,6141333
Lyon,quadratic_bezier_curve,9000,20366783,5673624
Lyon,quadratic_bezier_curve,9000,24023786,7371977
Lyon,quadratic_bezier_curve,9000,18070581,5985821
Lyon,quadratic_bezier_curve,9000,20152336,5304254
Lyon,quadratic_bezier_curve,9000,19320697,5260071
Lyon,quadratic_bezier_curve,9000,19067468,6510899
Lyon,quadratic_bezier_curve,9000,18997417,6611575
Lyon,quadratic_bezier_curve,9000,19473846,5399710
Lyon,quadratic_bezier_curve,9000,19050604,5162982
Lyon,quadratic_bezier_curve,9000,18947653,6456790
Lyon,quadratic_bezier_curve,9000,16719791,5233245
Lyon,quadratic_bezier_curve,9000,21050414,5437459
Lyon,quadratic_bezier_curve,9000,19999159,6248124
Lyon,quadratic_bezier_curve,9000,18363028,6800720
Lyon,quadratic_bezier_curve,9000,18207292,5565454
Lyon,quadratic_bezier_curve,9000,20342481,5624736
Lyon,quadratic_bezier_curve,9000,19451196,5206113
Lyon,quadratic_bezier_curve,9000,19075549,6773492
Lyon,quadratic_bezier_curve,9000,17534088,5676657
Lyon,quadratic_bezier_curve,9000,21066185,6272272
Lyon,quadratic_bezier_curve,9000,20304160,5295123
Lyon,quadratic_bezier_curve,9000,19653774,6449788
Lyon,quadratic_bezier_curve,9000,18650380,7301991
Lyon,quadratic_bezier_curve,9000,19774886,5341763
Lyon,quadratic_bezier_curve,9000,21224039,6600369
Lyon,quadratic_bezier_curve,9000,19365010,6925982
Lyon,quadratic_bezier_curve,9000,19000187,6863681
Lyon,quadratic_bezier_curve,9000,18236539,7147076
Lyon,quadratic_bezier_curve,9000,20320971,5617174
Lyon,quadratic_bezier_curve,9000,19851856,5534365
Lyon,quadratic_bezier_curve,9000,21077603,5423377
Lyon,quadratic_bezier_curve,9000,21048692,5584813
Lyon,quadratic_bezier_curve,9000,18803824,5401720
Lyon,quadratic_bezier_curve,9000,20267387,7034264
Lyon,quadratic_bezier_curve,9000,18197714,5746153
Lyon,quadratic_bezier_curve,9000,20007322,5567961
Lyon,quadratic_bezier_curve,9000,19605892,5139569
Lyon,quadratic_bezier_curve,9000,18522739,6950082
Lyon,quadratic_bezier_curve,9000,19011411,6406867
Lyon,quadratic_bezier_curve,9000,22963061,5566032
Lyon,quadratic_bezier_curve,9000,22033182,6802049
Lyon,quadratic_bezier_curve,9000,19845317,5793745
Lyon,quadratic_bezier_curve,9000,22292792,6734516
Lyon,quadratic_bezier_curve,9000,21116841,6192693
Lyon,quadratic_bezier_curve,9000,20308386,5504888
Lyon,quadratic_bezier_curve,9000,20828035,5444828
Lyon,quadratic_bezier_curve,9000,19003054,6700487
Lyon,quadratic_bezier_curve,9000,19532815,6621823
Lyon,quadratic_bezier_curve,9000,19075188,5903257
Lyon,quadratic_bezier_curve,9000,19478568,5523792
Lyon,quadratic_bezier_curve,9000,18912876,5141800
Lyon,quadratic_bezier_curve,9000,21665397,6291266
Lyon,quadratic_bezier_curve,9000,17203392,5989879
Lyon,quadratic_bezier_curve,9000,19422105,5791563
Lyon,quadratic_bezier_curve,9000,20629815,5304957
Lyon,quadratic_bezier_curve,9000,19641057,5902730
Lyon,quadratic_bezier_curve,9000,16792187,5999456
Lyon,quadratic_bezier_curve,9000,22966167,6229889
Lyon,quadratic_bezier_curve,9000,19093004,6366238
Lyon,quadratic_bezier_curve,9000,20596436,6617167
Lyon,quadratic_bezier_curve,9000,20970409,6673195
Lyon,quadratic_bezier_curve,9000,17246419,5753386
Lyon,quadratic_bezier_curve,9000,21489269,5327052
Lyon,quadratic_bezier_curve,9000,20293982,6369245
Lyon,quadratic_bezier_curve,9000,20197189,6027805
Lyon,quadratic_bezier_curve,9000,21105740,5482035
Lyon,quadratic_bezier_curve,9000,21032003,5118728
Lyon,quadratic_bezier_curve,9000,19959602,7048704
Lyon,quadratic_bezier_curve,9000,17746737,7025783
Lyon,quadratic_bezier_curve,9000,20055489,6489129
Lyon,quadratic_bezier_curve,9000,20973182,6176624
Lyon,quadratic_bezier_curve,9000,21194313,5634935
Lyon,quadratic_bezier_curve,9000,20389767,5906394
Lyon,quadratic_bezier_curve,9000,20043680,6641412
Lyon,quadratic_bezier_curve,9000,20716632,5875032
Lyon,quadratic_bezier_curve,9000,16718269,5842952
Lyon,quadratic_bezier_curve,9000,21699711,10029503
Lyon,quadratic_bezier_curve,9000,21992472,5359040
Lyon,quadratic_bezier_curve,9000,19954160,5254365
Lyon,quadratic_bezier_curve,9000,18945724,6755332
Lyon,quadratic_bezier_curve,9000,17273904,5863761
Lyon,quadratic_bezier_curve,9000,22172185,5343000
Lyon,quadratic_bezier_curve,9000,21502191,6735162
Lyon,quadratic_bezier_curve,9000,20421753,5987747
Lyon,quadratic_bezier_curve,9000,20136893,5455906
Lyon,quadratic_bezier_curve,9000,20873864,5430275
Lyon,quadratic_bezier_curve,9000,19806992,6490861
Lyon,quadratic_bezier_curve,9000,16713348,5746249
Lyon,quadratic_bezier_curve,9000,20030834,5358451
Lyon,quadratic_bezier_curve,9000,19910174,5119038
Lyon,quadratic_bezier_curve,9000,22243749,6151122
Lyon,quadratic_bezier_curve,9000,19522280,7129072
Lyon,quadratic_bezier_curve,9000,20154959,5158654
Lyon,quadratic_bezier_curve,9000,19546861,7003596
Lyon,quadratic_bezier_curve,9000,21823957,6024364
Lyon,quadratic_bezier_curve,9000,19830167,6823904
Lyon,cubic_bezier_curve,9000,18369945,8214471
Lyon,cubic_bezier_curve,9000,21028868,8628109
Lyon,cubic_bezier_curve,9000,20326682,9187052
Lyon,cubic_bezier_curve,9000,20275674,9833720
Lyon,cubic_bezier_curve,9000,21328064,10554519
Lyon,cubic_bezier_curve,9000,17692205,11579263
Lyon,cubic_bezier_curve,9000,19373446,10612287
Lyon,cubic_bezier_curve,9000,19212870,8410897
Lyon,cubic_bezier_curve,9000,20909175,8759743
Lyon,cubic_bezier_curve,9000,22484759,12439320
Lyon,cubic_bezier_curve,9000,21463607,10213193
Lyon,cubic_bezier_curve,9000,19793166,11335431
Lyon,cubic_bezier_curve,9000,21186892,11577406
Lyon,cubic_bezier_curve,9000,19912568,10485733
Lyon,cubic_bezier_curve,9000,20135608,10160919
Lyon,cubic_bezier_curve,9000,20969954,9272978
Lyon,cubic_bezier_curve,9000,20928954,8707452
Lyon,cubic_bezier_curve,9000,21126078,9497875
Lyon,cubic_bezier_curve,9000,21645039,11092587
Lyon,cubic_bezier_curve,9000,20468599,11779227
Lyon,cubic_bezier_curve,9000,17742898,9685376
Lyon,cubic_bezier_curve,9000,20271150,8197609
Lyon,cubic_bezier_curve,9000,21390742,9377096
Lyon,cubic_bezier_curve,9000,20093655,9235471
Lyon,cubic_bezier_curve,9000,22933039,9363561
Lyon,cubic_bezier_curve,9000,22859002,8631463
Lyon,cubic_bezier_curve,9000,21565074,8582815
Lyon,cubic_bezier_curve,9000,20805351,8853850
Lyon,cubic_bezier_curve,9000,18930553,10600180
Lyon,cubic_bezier_curve,9000,17647244,10903047
Lyon,cubic_bezier_curve,9000,19159872,10785589
Lyon,cubic_bezier_curve,9000,20507385,9273609
Lyon,cubic_bezier_curve,9000,22323082,10834583
Lyon,cubic_bezier_curve,9000,23054295,8765071
Lyon,cubic_bezier_curve,9000,21556938,8544914
Lyon,cubic_bezier_curve,9000,20469827,11090798
Lyon,cubic_bezier_curve,9000,20863068,11826853
Lyon,cubic_bezier_curve,9000,23324045,11056394
Lyon,cubic_bezier_curve,9000,17304101,10572402
Lyon,cubic_bezier_curve,9000,21251473,9509842
Lyon,cubic_bezier_curve,9000,20721523,8396017
Lyon,cubic_bezier_curve,9000,20705574,9589161
Lyon,cubic_bezier_curve,9000,22100822,8756305
Lyon,cubic_bezier_curve,9000,20661290,8869031
Lyon,cubic_bezier_curve,9000,20073881,8797561
Lyon,cubic_bezier_curve,9000,20299325,9286333
Lyon,cubic_bezier_curve,9000,19248312,10556879
Lyon,cubic_bezier_curve,9000,17361304,9591953
Lyon,cubic_bezier_curve,9000,20883917,9526320
Lyon,cubic_bezier_curve,9000,22626391,9670507
Lyon,cubic_bezier_curve,9000,20490534,8667659
Lyon,cubic_bezier_curve,9000,23429339,10958340
Lyon,cubic_bezier_curve,9000,21560557,8623498
Lyon,cubic_bezier_curve,9000,20429353,11385475
Lyon,cubic_bezier_curve,9000,21706688,11522178
Lyon,cubic_bezier_curve,9000,18697651,10274981
Lyon,cubic_bezier_curve,9000,19825467,9255700
Lyon,cubic_bezier_curve,9000,21714934,8689218
Lyon,cubic_bezier_curve,9000,21851448,9566759
Lyon,cubic_bezier_curve,9000,22514035,8707326
Lyon,cubic_bezier_curve,9000,23344966,8725740
Lyon,cubic_bezier_curve,9000,20908790,8778111
Lyon,cubic_bezier_curve,9000,19452593,8681578
Lyon,cubic_bezier_curve,9000,23048226,9127172
Lyon,cubic_bezier_curve,9000,22215434,9398773
Lyon,cubic_bezier_curve,9000,17848380,11412852
Lyon,cubic_bezier_curve,9000,18521097,10547331
Lyon,cubic_bezier_curve,9000,20981543,9860941
Lyon,cubic_bezier_curve,9000,19525722,8625992
Lyon,cubic_bezier_curve,9000,21832225,11387981
Lyon,cubic_bezier_curve,9000,22030907,8645402
Lyon,cubic_bezier_curve,9000,19945667,9846671
Lyon,cubic_bezier_curve,9000,22255384,9014902
Lyon,cubic_bezier_curve,9000,21000898,8650397
Lyon,cubic_bezier_curve,9000,19226920,9675846
Lyon,cubic_bezier_curve,9000,19566910,10281266
Lyon,cubic_bezier_curve,9000,18772318,11463962
Lyon,cubic_bezier_curve,9000,19285395,10670423
Lyon,cubic_bezier_curve,9000,25092850,13322126
Lyon,cubic_bezier_curve,9000,23086724,11644605
Lyon,cubic_bezier_curve,9000,22224853,14712968
Lyon,cubic_bezier_curve,9000,20965453,11042171
Lyon,cubic_bezier_curve,9000,19745722,11093329
Lyon,cubic_bezier_curve,9000,17376962,10252360
Lyon,cubic_bezier_curve,9000,20414360,9194494
Lyon,cubic_bezier_curve,9000,21122466,8542879
Lyon,cubic_bezier_curve,9000,20671906,9735186
Lyon,cubic_bezier_curve,9000,21959505,10836810
Lyon,cubic_bezier_curve,9000,22748764,11625062
Lyon,cubic_bezier_curve,9000,17544566,11161978
Lyon,cubic_bezier_curve,9000,18730566,10447738
Lyon,cubic_bezier_curve,9000,19885034,11644728
Lyon,cubic_bezier_curve,9000,21967202,9158651
Lyon,cubic_bezier_curve,9000,21505535,8751735
Lyon,cubic_bezier_curve,9000,21556830,8477244
Lyon,cubic_bezier_curve,9000,20071469,8648434
Lyon,cubic_bezier_curve,9000,21129389,8455115
Lyon,cubic_bezier_curve,9000,20260656,9083758
Lyon,cubic_bezier_curve,9000,17810222,11251551
Lyon,cubic_bezier_curve,9000,20981924,11635829
Lyon,triangle,10000,21471445,4631837
Lyon,triangle,10000,22485195,6787187
Lyon,triangle,10000,23980178,5073262
Lyon,triangle,10000,22020329,5054341
Lyon,triangle,10000,21778024,5303340
Lyon,triangle,10000,20047282,6739599
Lyon,triangle,10000,20745543,4957806
Lyon,triangle,10000,25073732,4919344
Lyon,triangle,10000,24281335,6373265
Lyon,triangle,10000,22933648,5446089
Lyon,triangle,10000,22002385,5348690
Lyon,triangle,10000,21613462,6808243
Lyon,triangle,10000,22025023,6386254
Lyon,triangle,10000,21780987,4742540
Lyon,triangle,10000,22116735,5127267
Lyon,triangle,10000,22658877,5235280
Lyon,triangle,10000,20570146,4648681
Lyon,triangle,10000,18399751,5829325
Lyon,triangle,10000,21107121,4695346
Lyon,triangle,10000,20976694,4892808
Lyon,triangle,10000,20960712,4638135
Lyon,triangle,10000,18579266,6558440
Lyon,triangle,10000,19717343,4642204
Lyon,triangle,10000,23490316,6543732
Lyon,triangle,10000,24842261,6457618
Lyon,triangle,10000,18203574,4581028
Lyon,triangle,10000,23459251,5181867
Lyon,triangle,10000,21047762,4929171
Lyon,triangle,10000,21319033,4880658
Lyon,triangle,10000,18141480,5270356
Lyon,triangle,10000,20376341,4695380
Lyon,triangle,10000,21001268,4950083
Lyon,triangle,10000,20481539,5186866
Lyon,triangle,10000,18641517,5766659
Lyon,triangle,10000,22329761,4614823
Lyon,triangle,10000,23369037,4943863
Lyon,triangle,10000,20415693,4820674
Lyon,triangle,10000,19991132,5651128
Lyon,triangle,10000,19671366,6281445
Lyon,triangle,10000,22002187,4635774
Lyon,triangle,10000,20961646,4995356
Lyon,triangle,10000,20370196,6471525
Lyon,triangle,10000,18445020,6952846
Lyon,triangle,10000,19285385,4751020
Lyon,triangle,10000,24398644,4855587
Lyon,triangle,10000,20193899,4942043
Lyon,triangle,10000,20278953,5464282
Lyon,triangle,10000,18198850,4801686
Lyon,triangle,10000,21498885,4842465
Lyon,triangle,10000,23047676,5012096
Lyon,triangle,10000,21012863,6513481
Lyon,triangle,10000,21549043,6012967
Lyon,triangle,10000,18971169,5090559
Lyon,triangle,10000,22826996,4882904
Lyon,triangle,10000,21457734,4948134
Lyon,triangle,10000,20495641,4615157
Lyon,triangle,10000,18587150,6189997
Lyon,triangle,10000,21432690,4590056
Lyon,triangle,10000,22604287,5091099
Lyon,triangle,10000,20556552,4820621
Lyon,triangle,10000,19712948,6160489
Lyon,triangle,10000,18718867,4738743
Lyon,triangle,10000,20948507,4846600
Lyon,triangle,10000,22433530,4930207
Lyon,triangle,10000,22932451,4614001
Lyon,triangle,10000,18610589,6851251
Lyon,triangle,10000,19130617,5187821
Lyon,triangle,10000,21720697,5047763
Lyon,triangle,10000,20163228,4764027
Lyon,triangle,10000,19287233,6829840
Lyon,triangle,10000,18631040,4786847
Lyon,triangle,10000,23118496,4799207
Lyon,triangle,10000,20298888,4738785
Lyon,triangle,10000,22502547,4980059
Lyon,triangle,10000,18073293,5925973
Lyon,triangle,10000,20544696,4708899
Lyon,triangle,10000,22307896,4910221
Lyon,triangle,10000,20848341,4722975
Lyon,triangle,10000,18589087,6523831
Lyon,triangle,10000,19938426,4670937
Lyon,triangle,10000,23534312,4884594
Lyon,triangle,10000,21390572,4897013
Lyon,triangle,10000,20017828,5562908
Lyon,triangle,10000,21886853,6996349
Lyon,triangle,10000,20028985,4683311
Lyon,triangle,10000,22903317,4977398
Lyon,triangle,10000,21781901,6589325
Lyon,triangle,10000,20960190,4711666
Lyon,triangle,10000,21670067,6157549
Lyon,triangle,10000,21729604,6190291
Lyon,triangle,10000,22433665,5241790
Lyon,triangle,10000,22916525,5118528
Lyon,triangle,10000,20984153,4915198
Lyon,triangle,10000,20701031,6679146
Lyon,triangle,10000,20409474,6959577
Lyon,triangle,10000,19514827,4615344
Lyon,triangle,10000,21439763,6990124
Lyon,triangle,10000,20142570,4741399
Lyon,triangle,10000,22441167,4746534
Lyon,triangle,10000,20944766,5108654
Lyon,quadratic_bezier_curve,10000,18778092,5694571
Lyon,quadratic_bezier_curve,10000,23427240,6127735
Lyon,quadratic_bezier_curve,10000,22242964,7373998
Lyon,quadratic_bezier_curve,10000,25320764,7621594
