tessellator,primitive,amount,init_time,tess_time
Lyon,triangle,50,78947,30344
Lyon,triangle,50,78369,29677
Lyon,triangle,50,78755,29468
Lyon,triangle,50,78301,29384
Lyon,triangle,50,78730,29260
Lyon,triangle,50,79049,29399
Lyon,triangle,50,79204,29028
Lyon,triangle,50,77840,29503
Lyon,triangle,50,78585,28905
Lyon,triangle,50,78274,29309
Lyon,triangle,50,78308,28776
Lyon,triangle,50,77922,29295
Lyon,triangle,50,78689,29003
Lyon,triangle,50,78172,29088
Lyon,triangle,50,79546,28246
Lyon,triangle,50,77750,29675
Lyon,triangle,50,78047,29292
Lyon,triangle,50,77723,29768
Lyon,triangle,50,86627,28732
Lyon,triangle,50,78441,30014
Lyon,triangle,50,78682,29112
Lyon,triangle,50,78576,28758
Lyon,triangle,50,79005,28307
Lyon,triangle,50,78786,29698
Lyon,triangle,50,78614,31041
Lyon,triangle,50,78736,29996
Lyon,triangle,50,79092,22683
Lyon,triangle,50,83232,29202
Lyon,triangle,50,79676,31906
Lyon,triangle,50,80114,29950
Lyon,triangle,50,79413,29237
Lyon,triangle,50,78550,29297
Lyon,triangle,50,79227,29279
Lyon,triangle,50,78611,28953
Lyon,triangle,50,79864,27679
Lyon,triangle,50,78553,29261
Lyon,triangle,50,79229,29082
Lyon,triangle,50,78410,22671
Lyon,triangle,50,77788,22830
Lyon,triangle,50,77223,22803
Lyon,triangle,50,78715,22880
Lyon,triangle,50,77592,22825
Lyon,triangle,50,77735,23032
Lyon,triangle,50,78385,23140
Lyon,triangle,50,79325,23158
Lyon,triangle,50,84936,25936
Lyon,triangle,50,94003,34755
Lyon,triangle,50,124623,35949
Lyon,triangle,50,86284,36017
Lyon,triangle,50,84238,23523
Lyon,triangle,50,118215,34562
Lyon,triangle,50,96720,24166
Lyon,triangle,50,98501,26057
Lyon,triangle,50,134721,30212
Lyon,triangle,50,100068,23784
Lyon,triangle,50,90274,23511
Lyon,triangle,50,90019,23440
Lyon,triangle,50,87088,33265
Lyon,triangle,50,86256,26770
Lyon,triangle,50,96719,45253
Lyon,triangle,50,89521,29834
Lyon,triangle,50,111984,32948
Lyon,triangle,50,85725,23486
Lyon,triangle,50,78740,23283
Lyon,triangle,50,78732,23093
Lyon,triangle,50,78224,23329
Lyon,triangle,50,78120,23001
Lyon,triangle,50,105175,31249
Lyon,triangle,50,104163,30883
Lyon,triangle,50,106027,32036
Lyon,triangle,50,103859,31267
Lyon,triangle,50,107324,32445
Lyon,triangle,50,105769,31690
Lyon,triangle,50,106077,31841
Lyon,triangle,50,106471,32400
Lyon,triangle,50,105604,31828
Lyon,triangle,50,119557,41788
Lyon,triangle,50,136609,41173
Lyon,triangle,50,137714,43778
Lyon,triangle,50,139140,42100
Lyon,triangle,50,138497,42811
Lyon,triangle,50,144245,43314
Lyon,triangle,50,138190,43194
Lyon,triangle,50,132280,44091
Lyon,triangle,50,138241,43173
Lyon,triangle,50,138184,43650
Lyon,triangle,50,138038,43608
Lyon,triangle,50,136390,43138
Lyon,triangle,50,139755,41818
Lyon,triangle,50,129981,41788
Lyon,triangle,50,136000,42409
Lyon,triangle,50,135210,42780
Lyon,triangle,50,136757,41605
Lyon,triangle,50,135269,42553
Lyon,triangle,50,136378,42198
Lyon,triangle,50,135937,42087
Lyon,triangle,50,133127,36843
Lyon,triangle,50,135059,43160
Lyon,triangle,50,137629,41397
Lyon,triangle,50,138926,37428
Lyon,triangle,50,138566,41960
Lyon,triangle,50,138011,42021
Lyon,triangle,50,139281,43259
Lyon,triangle,50,143422,44056
Lyon,triangle,50,137593,38158
Lyon,triangle,50,137090,40098
Lyon,triangle,50,144577,44888
Lyon,triangle,50,137625,42875
Lyon,triangle,50,137900,43154
Lyon,triangle,50,137035,44255
Lyon,triangle,50,132745,37876
Lyon,triangle,50,137885,44753
Lyon,triangle,50,141792,43345
Lyon,triangle,50,134742,41726
Lyon,triangle,50,131357,37580
Lyon,triangle,50,127309,36899
Lyon,triangle,50,125271,36591
Lyon,triangle,50,125478,36724
Lyon,triangle,50,124817,36501
Lyon,triangle,50,124284,36367
Lyon,triangle,50,123777,36457
Lyon,triangle,50,123507,36516
Lyon,triangle,50,124251,36217
Lyon,triangle,50,123370,36173
Lyon,triangle,50,123735,36346
Lyon,triangle,50,123817,36308
Lyon,triangle,50,130625,36753
Lyon,triangle,50,125947,36378
Lyon,triangle,50,124176,36305
Lyon,triangle,50,130177,39658
Lyon,triangle,50,129986,40026
Lyon,triangle,50,123482,41713
Lyon,triangle,50,136441,41034
Lyon,triangle,50,135073,39998
Lyon,triangle,50,133893,40507
Lyon,triangle,50,135636,42530
Lyon,triangle,50,138472,40827
Lyon,triangle,50,138145,43849
Lyon,triangle,50,139422,40004
Lyon,triangle,50,137537,43720
Lyon,triangle,50,138081,42591
Lyon,triangle,50,135049,38498
Lyon,triangle,50,139656,41183
Lyon,triangle,50,136607,40902
Lyon,triangle,50,138750,41713
Lyon,triangle,50,137446,43207
Lyon,triangle,50,133925,42951
Lyon,triangle,50,135115,40557
Lyon,triangle,50,140084,41372
Lyon,triangle,50,139564,42206
Lyon,triangle,50,137026,41008
Lyon,triangle,50,130605,39217
Lyon,triangle,50,137297,41889
Lyon,triangle,50,144970,46321
Lyon,triangle,50,144410,44383
Lyon,triangle,50,141892,50430
Lyon,triangle,50,145777,43888
Lyon,triangle,50,149802,47513
Lyon,triangle,50,138736,46600
Lyon,triangle,50,147526,43314
Lyon,triangle,50,150079,44134
Lyon,triangle,50,134322,43563
Lyon,triangle,50,135211,41080
Lyon,triangle,50,131355,42525
Lyon,triangle,50,136547,39740
Lyon,triangle,50,121573,36164
Lyon,triangle,50,129536,45225
Lyon,triangle,50,138220,44595
Lyon,triangle,50,138332,45159
Lyon,triangle,50,136354,49981
Lyon,triangle,50,130655,36478
Lyon,triangle,50,130724,40902
Lyon,triangle,50,137870,42839
Lyon,triangle,50,135879,42512
Lyon,triangle,50,133334,42314
Lyon,triangle,50,135171,43012
Lyon,triangle,50,138134,43569
Lyon,triangle,50,136978,43912
Lyon,triangle,50,137969,43294
Lyon,triangle,50,136931,43627
Lyon,triangle,50,137630,42360
Lyon,triangle,50,138071,43281
Lyon,triangle,50,138397,42733
Lyon,triangle,50,137426,43449
Lyon,triangle,50,137354,42887
Lyon,triangle,50,136309,43048
Lyon,triangle,50,131478,42191
Lyon,triangle,50,133004,42106
Lyon,triangle,50,134146,37580
Lyon,triangle,50,133609,39922
Lyon,triangle,50,128608,41056
Lyon,triangle,50,133688,47148
Lyon,triangle,50,130889,37979
Lyon,triangle,50,129348,41523
Lyon,triangle,50,136057,38247
Lyon,triangle,50,133245,41642
Lyon,triangle,50,134002,41581
Lyon,triangle,50,130224,41005
Lyon,triangle,50,134466,39423
Lyon,triangle,50,118451,40784
Lyon,triangle,50,129600,39893
Lyon,triangle,50,106786,28351
Lyon,triangle,50,105599,24500
Lyon,triangle,50,98516,24208
Lyon,triangle,50,95807,24389
Lyon,triangle,50,93974,23950
Lyon,triangle,50,93982,24078
Lyon,triangle,50,93895,23906
Lyon,triangle,50,93807,23587
Lyon,triangle,50,93549,23918
Lyon,triangle,50,93554,23695
Lyon,triangle,50,93256,23758
Lyon,triangle,50,98248,23981
Lyon,triangle,50,93562,23734
Lyon,triangle,50,94853,23482
Lyon,triangle,50,95130,23667
Lyon,triangle,50,93768,23614
Lyon,triangle,50,93868,23734
Lyon,triangle,50,99203,23845
Lyon,triangle,50,93349,23698
Lyon,triangle,50,105059,23810
Lyon,triangle,50,94102,23983
Lyon,triangle,50,93762,23887
Lyon,triangle,50,93626,23812
Lyon,triangle,50,93503,23846
Lyon,triangle,50,102394,27643
Lyon,triangle,50,97360,29400
Lyon,triangle,50,104724,23978
Lyon,triangle,50,95510,23673
Lyon,triangle,50,107605,34817
Lyon,triangle,50,97890,23293
Lyon,triangle,50,91452,23620
Lyon,triangle,50,86813,28835
Lyon,triangle,50,79541,23253
Lyon,triangle,50,86176,23401
Lyon,triangle,50,85430,29951
Lyon,triangle,50,123071,29466
Lyon,triangle,50,89971,25144
Lyon,triangle,50,89408,30174
Lyon,triangle,50,80102,30067
Lyon,triangle,50,79829,29759
Lyon,triangle,50,78972,29516
Lyon,triangle,50,79395,29607
Lyon,triangle,50,79176,29789
Lyon,triangle,50,78931,29522
Lyon,triangle,50,78756,29837
Lyon,triangle,50,79250,32203
Lyon,triangle,50,78644,29631
Lyon,triangle,50,78461,30248
Lyon,triangle,50,79070,29447
Lyon,triangle,50,78848,29411
Lyon,triangle,50,78854,29625
Lyon,triangle,50,78943,29296
Lyon,triangle,50,87063,30311
Lyon,triangle,50,78891,27602
Lyon,triangle,50,78838,29361
Lyon,triangle,50,78585,29454
Lyon,triangle,50,78771,29304
Lyon,triangle,50,78621,29722
Lyon,triangle,50,78374,29521
Lyon,triangle,50,78076,29793
Lyon,triangle,50,78325,29610
Lyon,triangle,50,78982,34432
Lyon,triangle,50,79225,23418
Lyon,triangle,50,78164,23114
Lyon,triangle,50,85627,23194
Lyon,triangle,50,96970,23570
Lyon,triangle,50,85271,28336
Lyon,triangle,50,84459,33395
Lyon,triangle,50,85262,29868
Lyon,triangle,50,84283,30246
Lyon,triangle,50,78443,22885
Lyon,triangle,50,124123,35497
Lyon,triangle,50,93806,30467
Lyon,triangle,50,83556,30093
Lyon,triangle,50,79304,29792
Lyon,triangle,50,78808,30286
Lyon,triangle,50,95726,31095
Lyon,triangle,50,104238,33000
Lyon,triangle,50,109504,38612
Lyon,triangle,50,118825,32149
Lyon,triangle,50,106699,30972
Lyon,triangle,50,106180,32763
Lyon,triangle,50,116838,41810
Lyon,triangle,50,89202,23962
Lyon,triangle,50,111622,24915
Lyon,triangle,50,98085,24425
Lyon,triangle,50,95217,24344
Lyon,triangle,50,111743,44955
Lyon,triangle,50,113128,40632
Lyon,triangle,50,126350,35978
Lyon,triangle,50,98970,24341
Lyon,triangle,50,95209,24160
Lyon,triangle,50,124289,37508
Lyon,triangle,50,98420,28493
Lyon,triangle,50,97080,30162
Lyon,triangle,50,122243,34443
Lyon,quadratic_bezier_curve,50,118357,83539
Lyon,quadratic_bezier_curve,50,123886,101033
Lyon,quadratic_bezier_curve,50,109769,80938
Lyon,quadratic_bezier_curve,50,117109,85363
Lyon,quadratic_bezier_curve,50,114117,86037
Lyon,quadratic_bezier_curve,50,120100,72876
Lyon,quadratic_bezier_curve,50,115010,86618
Lyon,quadratic_bezier_curve,50,124976,88220
Lyon,quadratic_bezier_curve,50,123944,91002
Lyon,quadratic_bezier_curve,50,135867,90380
Lyon,quadratic_bezier_curve,50,126986,89786
Lyon,quadratic_bezier_curve,50,111552,78718
Lyon,quadratic_bezier_curve,50,109263,80987
Lyon,quadratic_bezier_curve,50,120303,91327
Lyon,quadratic_bezier_curve,50,115999,89159
Lyon,quadratic_bezier_curve,50,140173,93649
Lyon,quadratic_bezier_curve,50,127444,102697
Lyon,quadratic_bezier_curve,50,138766,83320
Lyon,quadratic_bezier_curve,50,126247,99849
Lyon,quadratic_bezier_curve,50,123880,64117
Lyon,quadratic_bezier_curve,50,134404,89146
Lyon,quadratic_bezier_curve,50,133412,97717
Lyon,quadratic_bezier_curve,50,134365,86419
Lyon,quadratic_bezier_curve,50,113049,83182
Lyon,quadratic_bezier_curve,50,122598,86813
Lyon,quadratic_bezier_curve,50,119040,89835
Lyon,quadratic_bezier_curve,50,125369,103933
Lyon,quadratic_bezier_curve,50,120331,86196
Lyon,quadratic_bezier_curve,50,125148,85998
Lyon,quadratic_bezier_curve,50,119047,86991
Lyon,quadratic_bezier_curve,50,137407,85775
Lyon,quadratic_bezier_curve,50,123389,93790
Lyon,quadratic_bezier_curve,50,130272,88595
Lyon,quadratic_bezier_curve,50,120124,100307
Lyon,quadratic_bezier_curve,50,138020,99368
Lyon,quadratic_bezier_curve,50,135871,99358
Lyon,quadratic_bezier_curve,50,123136,89692
Lyon,quadratic_bezier_curve,50,129466,90089
Lyon,quadratic_bezier_curve,50,117286,69556
Lyon,quadratic_bezier_curve,50,128786,87911
Lyon,quadratic_bezier_curve,50,115790,85572
Lyon,quadratic_bezier_curve,50,110138,78893
Lyon,quadratic_bezier_curve,50,106239,82026
Lyon,quadratic_bezier_curve,50,116679,78860
Lyon,quadratic_bezier_curve,50,108243,55977
Lyon,quadratic_bezier_curve,50,81559,55438
Lyon,quadratic_bezier_curve,50,85981,65794
Lyon,quadratic_bezier_curve,50,114380,88674
Lyon,quadratic_bezier_curve,50,102862,56779
Lyon,quadratic_bezier_curve,50,100284,56292
Lyon,quadratic_bezier_curve,50,99018,56287
Lyon,quadratic_bezier_curve,50,98297,56140
Lyon,quadratic_bezier_curve,50,131613,57672
Lyon,quadratic_bezier_curve,50,97608,61573
Lyon,quadratic_bezier_curve,50,85888,55862
Lyon,quadratic_bezier_curve,50,79071,54837
Lyon,quadratic_bezier_curve,50,79439,54951
Lyon,quadratic_bezier_curve,50,78275,54917
Lyon,quadratic_bezier_curve,50,78772,54825
Lyon,quadratic_bezier_curve,50,78416,54540
Lyon,quadratic_bezier_curve,50,78481,55126
Lyon,quadratic_bezier_curve,50,78078,55127
Lyon,quadratic_bezier_curve,50,78489,55286
Lyon,quadratic_bezier_curve,50,78852,54357
Lyon,quadratic_bezier_curve,50,78357,54861
Lyon,quadratic_bezier_curve,50,111434,68314
Lyon,quadratic_bezier_curve,50,140280,106836
Lyon,quadratic_bezier_curve,50,141451,107726
Lyon,quadratic_bezier_curve,50,142834,107602
Lyon,quadratic_bezier_curve,50,126853,58393
Lyon,quadratic_bezier_curve,50,83673,64369
Lyon,quadratic_bezier_curve,50,81943,64744
Lyon,quadratic_bezier_curve,50,86867,95409
Lyon,quadratic_bezier_curve,50,139164,103952
Lyon,quadratic_bezier_curve,50,142200,96712
Lyon,quadratic_bezier_curve,50,133326,102410
Lyon,quadratic_bezier_curve,50,141981,101833
Lyon,quadratic_bezier_curve,50,141076,101733
Lyon,quadratic_bezier_curve,50,136212,101629
Lyon,quadratic_bezier_curve,50,139322,102562
Lyon,quadratic_bezier_curve,50,141507,103824
Lyon,quadratic_bezier_curve,50,133229,99831
Lyon,quadratic_bezier_curve,50,132354,100406
Lyon,quadratic_bezier_curve,50,141898,102137
Lyon,quadratic_bezier_curve,50,141047,97943
Lyon,quadratic_bezier_curve,50,145881,101318
Lyon,quadratic_bezier_curve,50,145233,100342
Lyon,quadratic_bezier_curve,50,139352,103315
Lyon,quadratic_bezier_curve,50,141045,100982
Lyon,quadratic_bezier_curve,50,141512,97893
Lyon,quadratic_bezier_curve,50,137200,97879
Lyon,quadratic_bezier_curve,50,134312,101853
Lyon,quadratic_bezier_curve,50,140544,99752
Lyon,quadratic_bezier_curve,50,134706,101235
Lyon,quadratic_bezier_curve,50,139779,100030
Lyon,quadratic_bezier_curve,50,138004,102113
Lyon,quadratic_bezier_curve,50,141577,101512
Lyon,quadratic_bezier_curve,50,143573,99262
Lyon,quadratic_bezier_curve,50,141320,99606
Lyon,quadratic_bezier_curve,50,139399,99200
Lyon,quadratic_bezier_curve,50,141043,98657
Lyon,quadratic_bezier_curve,50,140739,100939
Lyon,quadratic_bezier_curve,50,137466,99946
Lyon,quadratic_bezier_curve,50,131509,101761
Lyon,quadratic_bezier_curve,50,144783,103433
Lyon,quadratic_bezier_curve,50,138762,101391
Lyon,quadratic_bezier_curve,50,139707,99898
Lyon,quadratic_bezier_curve,50,140520,102745
Lyon,quadratic_bezier_curve,50,139165,103107
Lyon,quadratic_bezier_curve,50,140069,100419
Lyon,quadratic_bezier_curve,50,138318,101657
Lyon,quadratic_bezier_curve,50,138724,102049
Lyon,quadratic_bezier_curve,50,143269,100905
Lyon,quadratic_bezier_curve,50,164478,98138
Lyon,quadratic_bezier_curve,50,138009,104142
Lyon,quadratic_bezier_curve,50,140890,96849
Lyon,quadratic_bezier_curve,50,139588,98294
Lyon,quadratic_bezier_curve,50,133589,99580
Lyon,quadratic_bezier_curve,50,135599,98997
Lyon,quadratic_bezier_curve,50,136558,99326
Lyon,quadratic_bezier_curve,50,139328,134681
Lyon,quadratic_bezier_curve,50,155394,141756
Lyon,quadratic_bezier_curve,50,139708,102559
Lyon,quadratic_bezier_curve,50,137536,95929
Lyon,quadratic_bezier_curve,50,136395,102892
Lyon,quadratic_bezier_curve,50,139697,100466
Lyon,quadratic_bezier_curve,50,139397,102129
Lyon,quadratic_bezier_curve,50,140312,103015
Lyon,quadratic_bezier_curve,50,140455,103229
Lyon,quadratic_bezier_curve,50,141564,102359
Lyon,quadratic_bezier_curve,50,140565,103059
Lyon,quadratic_bezier_curve,50,139708,101948
Lyon,quadratic_bezier_curve,50,140438,102676
Lyon,quadratic_bezier_curve,50,136307,101256
Lyon,quadratic_bezier_curve,50,137282,100303
Lyon,quadratic_bezier_curve,50,133395,98699
Lyon,quadratic_bezier_curve,50,144927,101440
Lyon,quadratic_bezier_curve,50,137013,97815
Lyon,quadratic_bezier_curve,50,135205,92621
Lyon,quadratic_bezier_curve,50,85925,56088
Lyon,quadratic_bezier_curve,50,81856,55824
Lyon,quadratic_bezier_curve,50,81642,55150
Lyon,quadratic_bezier_curve,50,80137,55386
Lyon,quadratic_bezier_curve,50,80723,55044
Lyon,quadratic_bezier_curve,50,80012,55191
Lyon,quadratic_bezier_curve,50,80027,55883
Lyon,quadratic_bezier_curve,50,80866,55253
Lyon,quadratic_bezier_curve,50,80835,55184
Lyon,quadratic_bezier_curve,50,79786,55352
Lyon,quadratic_bezier_curve,50,80812,55726
Lyon,quadratic_bezier_curve,50,81190,54882
Lyon,quadratic_bezier_curve,50,81634,54784
Lyon,quadratic_bezier_curve,50,80462,55362
Lyon,quadratic_bezier_curve,50,97168,78181
Lyon,quadratic_bezier_curve,50,84619,55430
Lyon,quadratic_bezier_curve,50,80360,55386
Lyon,quadratic_bezier_curve,50,79774,55194
Lyon,quadratic_bezier_curve,50,80808,54875
Lyon,quadratic_bezier_curve,50,80610,54988
Lyon,quadratic_bezier_curve,50,107580,71729
Lyon,quadratic_bezier_curve,50,83726,55854
Lyon,quadratic_bezier_curve,50,80774,55775
Lyon,quadratic_bezier_curve,50,102269,86637
Lyon,quadratic_bezier_curve,50,114312,81530
Lyon,quadratic_bezier_curve,50,116327,89028
Lyon,quadratic_bezier_curve,50,122569,91674
Lyon,quadratic_bezier_curve,50,121221,81753
Lyon,quadratic_bezier_curve,50,122448,91066
Lyon,quadratic_bezier_curve,50,118964,95380
Lyon,quadratic_bezier_curve,50,120871,85759
Lyon,quadratic_bezier_curve,50,109063,58260
Lyon,quadratic_bezier_curve,50,101179,57323
Lyon,quadratic_bezier_curve,50,133562,67921
Lyon,quadratic_bezier_curve,50,100166,56661
Lyon,quadratic_bezier_curve,50,98010,75742
Lyon,quadratic_bezier_curve,50,105919,72835
Lyon,quadratic_bezier_curve,50,106624,73357
Lyon,quadratic_bezier_curve,50,109362,88901
Lyon,quadratic_bezier_curve,50,130386,91307
Lyon,quadratic_bezier_curve,50,125539,93220
Lyon,quadratic_bezier_curve,50,122284,77872
Lyon,quadratic_bezier_curve,50,108294,73482
Lyon,quadratic_bezier_curve,50,135778,92171
Lyon,quadratic_bezier_curve,50,130752,91311
Lyon,quadratic_bezier_curve,50,123578,87760
Lyon,quadratic_bezier_curve,50,127308,103686
Lyon,quadratic_bezier_curve,50,833821,1541406
Lyon,quadratic_bezier_curve,50,538212,102185
Lyon,quadratic_bezier_curve,50,137623,83854
Lyon,quadratic_bezier_curve,50,134218,93836
Lyon,quadratic_bezier_curve,50,131626,98670
Lyon,quadratic_bezier_curve,50,130075,94643
Lyon,quadratic_bezier_curve,50,129425,95051
Lyon,quadratic_bezier_curve,50,130265,96542
Lyon,quadratic_bezier_curve,50,128946,95175
Lyon,quadratic_bezier_curve,50,127310,97484
Lyon,quadratic_bezier_curve,50,127703,97139
Lyon,quadratic_bezier_curve,50,131127,98479
Lyon,quadratic_bezier_curve,50,131564,94408
Lyon,quadratic_bezier_curve,50,133465,95004
Lyon,quadratic_bezier_curve,50,129479,100371
Lyon,quadratic_bezier_curve,50,125586,100108
Lyon,quadratic_bezier_curve,50,131133,100153
Lyon,quadratic_bezier_curve,50,134191,97852
Lyon,quadratic_bezier_curve,50,131300,112507
Lyon,quadratic_bezier_curve,50,131532,96369
Lyon,quadratic_bezier_curve,50,137712,99202
Lyon,quadratic_bezier_curve,50,128630,99130
Lyon,quadratic_bezier_curve,50,129841,97053
Lyon,quadratic_bezier_curve,50,133362,96369
Lyon,quadratic_bezier_curve,50,128858,95458
Lyon,quadratic_bezier_curve,50,123329,93707
Lyon,quadratic_bezier_curve,50,130266,98951
Lyon,quadratic_bezier_curve,50,134972,111164
Lyon,quadratic_bezier_curve,50,128705,113876
Lyon,quadratic_bezier_curve,50,135189,111162
Lyon,quadratic_bezier_curve,50,146987,112673
Lyon,quadratic_bezier_curve,50,154498,98269
Lyon,quadratic_bezier_curve,50,148605,102223
Lyon,quadratic_bezier_curve,50,156325,108477
Lyon,quadratic_bezier_curve,50,148698,107699
Lyon,quadratic_bezier_curve,50,129984,107084
Lyon,quadratic_bezier_curve,50,152666,108001
Lyon,quadratic_bezier_curve,50,152076,106540
Lyon,quadratic_bezier_curve,50,154864,107011
Lyon,quadratic_bezier_curve,50,153229,108917
Lyon,quadratic_bezier_curve,50,154309,108571
Lyon,quadratic_bezier_curve,50,153534,108789
Lyon,quadratic_bezier_curve,50,148322,96809
Lyon,quadratic_bezier_curve,50,152327,109611
Lyon,quadratic_bezier_curve,50,131006,98054
Lyon,quadratic_bezier_curve,50,129699,99688
Lyon,quadratic_bezier_curve,50,130647,94363
Lyon,quadratic_bezier_curve,50,129816,97411
Lyon,quadratic_bezier_curve,50,132651,96541
Lyon,quadratic_bezier_curve,50,141186,93266
Lyon,quadratic_bezier_curve,50,127904,94714
Lyon,quadratic_bezier_curve,50,128890,91056
Lyon,quadratic_bezier_curve,50,122703,84974
Lyon,quadratic_bezier_curve,50,121043,86349
Lyon,quadratic_bezier_curve,50,123266,87988
Lyon,quadratic_bezier_curve,50,124749,90053
Lyon,quadratic_bezier_curve,50,125044,88708
Lyon,quadratic_bezier_curve,50,129040,89306
Lyon,quadratic_bezier_curve,50,133481,94258
Lyon,quadratic_bezier_curve,50,134417,94451
Lyon,quadratic_bezier_curve,50,131084,94226
Lyon,quadratic_bezier_curve,50,131397,94731
Lyon,quadratic_bezier_curve,50,127673,97313
Lyon,quadratic_bezier_curve,50,129535,89794
Lyon,quadratic_bezier_curve,50,121203,90350
Lyon,quadratic_bezier_curve,50,130849,94638
Lyon,quadratic_bezier_curve,50,129760,92998
Lyon,quadratic_bezier_curve,50,143161,100197
Lyon,quadratic_bezier_curve,50,130043,96235
Lyon,quadratic_bezier_curve,50,128886,95000
Lyon,quadratic_bezier_curve,50,131397,93366
Lyon,quadratic_bezier_curve,50,133296,97769
Lyon,quadratic_bezier_curve,50,131457,95033
Lyon,quadratic_bezier_curve,50,130338,92798
Lyon,quadratic_bezier_curve,50,128027,97355
Lyon,quadratic_bezier_curve,50,128297,96593
Lyon,quadratic_bezier_curve,50,131472,99283
Lyon,quadratic_bezier_curve,50,131230,97036
Lyon,quadratic_bezier_curve,50,128567,97235
Lyon,quadratic_bezier_curve,50,129853,98026
Lyon,quadratic_bezier_curve,50,129129,92002
Lyon,quadratic_bezier_curve,50,129956,89966
Lyon,quadratic_bezier_curve,50,121630,94463
Lyon,quadratic_bezier_curve,50,130914,92225
Lyon,quadratic_bezier_curve,50,125749,97162
Lyon,quadratic_bezier_curve,50,128023,97629
Lyon,quadratic_bezier_curve,50,123700,92132
Lyon,quadratic_bezier_curve,50,126534,93435
Lyon,quadratic_bezier_curve,50,125308,95981
Lyon,quadratic_bezier_curve,50,126313,92524
Lyon,quadratic_bezier_curve,50,126267,97444
Lyon,quadratic_bezier_curve,50,122254,88305
Lyon,quadratic_bezier_curve,50,120700,88932
Lyon,quadratic_bezier_curve,50,126000,92537
Lyon,quadratic_bezier_curve,50,127984,97889
Lyon,quadratic_bezier_curve,50,126898,96444
Lyon,quadratic_bezier_curve,50,138631,100236
Lyon,quadratic_bezier_curve,50,124977,91463
Lyon,quadratic_bezier_curve,50,121302,91618
Lyon,quadratic_bezier_curve,50,121736,88669
Lyon,quadratic_bezier_curve,50,126813,96558
Lyon,quadratic_bezier_curve,50,110462,89802
Lyon,quadratic_bezier_curve,50,135330,91316
Lyon,quadratic_bezier_curve,50,130051,94763
Lyon,quadratic_bezier_curve,50,128321,90881
Lyon,quadratic_bezier_curve,50,129375,91804
Lyon,quadratic_bezier_curve,50,123784,93659
Lyon,quadratic_bezier_curve,50,129589,89520
Lyon,quadratic_bezier_curve,50,126938,91431
Lyon,quadratic_bezier_curve,50,128015,90194
Lyon,quadratic_bezier_curve,50,126464,90849
Lyon,quadratic_bezier_curve,50,128260,98281
Lyon,quadratic_bezier_curve,50,135440,97574
Lyon,quadratic_bezier_curve,50,131448,91990
Lyon,quadratic_bezier_curve,50,128800,92611
Lyon,quadratic_bezier_curve,50,125715,71206
Lyon,quadratic_bezier_curve,50,84164,56410
Lyon,quadratic_bezier_curve,50,81913,55264
Lyon,quadratic_bezier_curve,50,80473,55458
Lyon,quadratic_bezier_curve,50,81024,54855
Lyon,quadratic_bezier_curve,50,79568,55138
Lyon,quadratic_bezier_curve,50,80099,54977
Lyon,quadratic_bezier_curve,50,79578,96252
Lyon,quadratic_bezier_curve,50,115839,76089
Lyon,quadratic_bezier_curve,50,101068,90631
Lyon,quadratic_bezier_curve,50,120318,83849
Lyon,quadratic_bezier_curve,50,85497,87030
Lyon,quadratic_bezier_curve,50,126500,97053
Lyon,quadratic_bezier_curve,50,121951,82027
Lyon,quadratic_bezier_curve,50,96550,70611
Lyon,quadratic_bezier_curve,50,104971,77249
Lyon,quadratic_bezier_curve,50,110369,70759
Lyon,quadratic_bezier_curve,50,104503,69242
Lyon,quadratic_bezier_curve,50,84806,71887
Lyon,quadratic_bezier_curve,50,97055,55617
Lyon,quadratic_bezier_curve,50,81916,55282
Lyon,quadratic_bezier_curve,50,80680,55439
Lyon,quadratic_bezier_curve,50,80966,55188
Lyon,quadratic_bezier_curve,50,80836,55365
Lyon,quadratic_bezier_curve,50,81071,54953
Lyon,quadratic_bezier_curve,50,79844,55601
Lyon,quadratic_bezier_curve,50,80648,55393
Lyon,quadratic_bezier_curve,50,80051,55373
Lyon,quadratic_bezier_curve,50,81110,55068
Lyon,quadratic_bezier_curve,50,80308,55256
Lyon,quadratic_bezier_curve,50,80335,55303
Lyon,quadratic_bezier_curve,50,79992,62585
Lyon,quadratic_bezier_curve,50,82021,55062
Lyon,quadratic_bezier_curve,50,79888,55498
Lyon,quadratic_bezier_curve,50,81171,55296
Lyon,quadratic_bezier_curve,50,80472,55590
Lyon,quadratic_bezier_curve,50,81333,55255
Lyon,quadratic_bezier_curve,50,80876,55399
Lyon,quadratic_bezier_curve,50,80854,55108
Lyon,quadratic_bezier_curve,50,80640,55434
Lyon,quadratic_bezier_curve,50,99026,57214
Lyon,quadratic_bezier_curve,50,83043,55522
Lyon,quadratic_bezier_curve,50,94440,59121
Lyon,quadratic_bezier_curve,50,83179,55669
Lyon,quadratic_bezier_curve,50,81709,55213
Lyon,quadratic_bezier_curve,50,80718,55316
Lyon,quadratic_bezier_curve,50,81052,54972
Lyon,quadratic_bezier_curve,50,80633,55481
Lyon,quadratic_bezier_curve,50,80516,55149
Lyon,quadratic_bezier_curve,50,80633,55195
Lyon,quadratic_bezier_curve,50,80875,54954
Lyon,quadratic_bezier_curve,50,80675,55329
Lyon,quadratic_bezier_curve,50,80604,55084
Lyon,quadratic_bezier_curve,50,80462,54740
Lyon,quadratic_bezier_curve,50,81362,55300
Lyon,quadratic_bezier_curve,50,80383,55490
